Date,Close,High,Low,Open,Volume
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2022-01-03,144.46780395507812,145.3241965954887,143.19391838209984,144.5310664493394,28646000
2022-01-04,143.8779296875,145.9558918037321,143.1973980446636,144.87082080849984,28400000
2022-01-05,137.27735900878906,143.9775730785169,137.19068285621367,143.89836193048714,54618000
2022-01-06,137.2499542236328,139.43453978877605,136.06525350814445,136.50366666273266,37348000
2022-01-07,136.52207946777344,137.94841203350327,135.2760928690498,137.646497498618,29760000
2022-01-10,138.1686248779297,138.3180922049629,132.68351909922848,134.59010553112222,44408000
2022-01-11,139.23126220703125,139.70953938055476,136.19876781842893,137.50851871383009,28730000
2022-01-12,140.91964721679688,142.0928995430795,140.18631320047015,140.64015807589763,26108000
2022-01-13,138.08644104003906,142.33404393011836,137.90907496044974,141.02876276853922,31436000
2022-01-14,138.97669982910156,140.2336484368428,136.50367009139453,136.5838694757939,29662000
2022-01-18,135.50677490234375,136.63617983713343,134.9493017820108,135.68313752257072,34872000
2022-01-19,134.6284637451172,137.4611972177534,134.5278306220574,136.0303793886013,28648000
2022-01-20,132.82598876953125,137.12890227773084,132.48422537373727,135.7578653318743,29908000
2022-01-21,129.88067626953125,134.37836419221756,129.61663404867633,132.11458262034927,55652000
2022-01-24,130.33154296875,130.72910386725636,124.05031186821009,125.52297023951006,76622000
2022-01-25,126.47650909423828,128.93161364102292,126.04358446552224,128.27499735076876,46960000
2022-01-26,128.76620483398438,132.51959651517802,126.68275423803644,130.64539407702827,49130000
2022-01-27,128.53903198242188,132.1733485054575,128.46678412590518,130.82972385906368,31950000
2022-01-28,132.8693389892578,132.87482751588715,128.02091747943552,129.19067302053085,34362000
2022-01-31,134.81478881835938,134.98368644603235,131.73197000766598,133.67741708115645,39986000
2022-02-01,137.14682006835938,137.29528394047477,133.8831538953015,137.09749935139652,68644000
2022-02-02,147.46542358398438,150.99910716965758,144.9968790105651,150.7036845748489,123200000
2022-02-03,142.57315063476562,149.1343720910172,142.1501844290377,145.179212364594,71518000
2022-02-04,142.77542114257812,144.3517076462727,140.00745547410332,142.92637842083565,57998000
2022-02-07,138.69822692871094,143.7289865409024,138.39830400886814,143.7289865409024,54974000
2022-02-08,138.8955078125,139.49433499718083,136.51912765033566,138.52435567518495,54284000
2022-02-09,141.08056640625,142.0097085643231,139.68064246811812,140.4543422583785,40144000
2022-02-10,138.11929321289062,140.9734484510155,137.45869359484468,139.19889087175883,39330000
2022-02-11,133.79747009277344,138.65385805105115,132.9181504029745,138.09938006005996,39958000
2022-02-14,135.03648376464844,135.80769015978873,132.77518042359773,132.77518042359773,34302000
2022-02-15,136.11508178710938,137.60966385803152,135.33092183968148,137.0735974798715,26680000
2022-02-16,137.24049377441406,137.587228762947,134.4366474247579,136.15292936440233,25022000
2022-02-17,132.06027221679688,136.61824261090376,131.99998964739044,135.7508881841527,38950000
2022-02-18,129.93199157714844,133.58575399879967,129.72624024100966,132.984919959572,45620000
2022-02-22,129.34461975097656,131.70305930479284,127.76035128771632,129.36902164807677,44990000
2022-02-23,127.12715148925781,131.5740286454837,127.06686891969255,131.17298611837336,32786000
2022-02-24,132.2117156982422,132.51960530986702,124.5021680331408,124.5021680331408,54456000
2022-02-25,133.97384643554688,134.78291003064567,131.2756197259843,133.06962303509766,36406000
2022-02-28,134.56918334960938,135.26116339490252,132.11357705186626,132.5694288271008,38864000
2022-03-01,133.5772705078125,135.7633461490918,132.73732826810823,134.39132088866333,26496000
2022-03-02,134.08543395996094,134.77393236956735,132.5908519204788,134.14173316744186,23520000
2022-03-03,133.41586303710938,135.94668191370513,132.5450117600383,135.51872888123256,24604000
2022-03-04,131.43003845214844,133.36802027083928,129.86670554907704,132.4473618386773,30430000
2022-03-07,125.92202758789062,131.25917883811977,125.83882547699304,131.01307695249176,45112000
2022-03-08,126.6454086303711,130.7759356016663,125.2205733707899,125.7939951977933,40428000
2022-03-09,132.93809509277344,133.25246149016016,129.43130653433462,130.7759347952661,37026000
2022-03-10,131.951171875,132.79062756683956,130.43965294916046,130.7918764796572,27102000
2022-03-11,129.4014129638672,133.31223910249224,129.16327780099954,133.00634115976752,31526000
2022-03-14,125.49606323242188,129.9379611837264,124.82251004302125,129.77953889503618,38812000
2022-03-15,128.7313232421875,129.3854612705248,125.26638337315536,126.51734918467436,30920000
2022-03-16,132.79908752441406,132.85138816184894,128.26950263805875,130.2607885936972,35576000
2022-03-17,133.35557556152344,133.59620411047092,131.7075429071821,132.66806542167348,28264000
2022-03-18,135.63381958007812,135.75189131600223,131.7807827668189,132.94257155134628,44566000
2022-03-21,135.6099090576172,136.55498470011952,133.6081627980148,135.67168158919625,26832000
2022-03-22,139.36280822753906,140.54054578335717,135.60991764590503,135.60991764590503,35496000
2022-03-23,137.7760467529297,139.0843077281052,137.33714708144754,138.20150637627583,25154000
2022-03-24,141.06065368652344,141.10748100525953,137.2529541189332,138.69721201374352,26396000
2022-03-25,141.16128540039062,141.52197738045402,139.2327752751529,141.403403920982,24126000
2022-03-28,140.944580078125,141.48960144139332,139.3065056605493,140.39157678516145,35050000
2022-03-29,141.9907684326172,143.27412583152392,141.52545996341837,142.1322690345722,34318000
2022-03-30,141.4258270263672,142.2050001415122,141.08854871095858,141.94544301021685,19884000
2022-03-31,138.56520080566406,141.5947155267523,138.522356849044,141.53990627777597,37524000
2022-04-01,139.64427185058594,139.96360982137884,137.8079264817857,138.99612402003592,25942000
2022-04-04,142.455078125,143.1929124115474,139.80369425800453,139.85152501558701,25942000
2022-04-05,140.08319091796875,142.47401435286852,139.87544790884033,142.35296269605644,21418000
2022-04-06,136.05479431152344,138.85713559349279,135.0275124335932,138.24883657715384,32468000
2022-04-07,135.39767456054688,136.66906661978643,133.74266339149753,135.51872621528315,26234000
2022-04-08,132.8060760498047,135.17996263287105,132.4852329000314,135.09377300030388,25142000
2022-04-11,128.3582000732422,131.6153898754899,128.20376113873866,131.3473642822272,36884000
2022-04-12,127.2531967163086,131.12466797846432,126.33104064844365,131.12466797846432,32710000
2022-04-13,129.42481994628906,129.86323309844258,127.27959670604396,127.53766387363494,27928000
2022-04-14,126.27226257324219,130.00822369017715,126.14372310060227,130.00822369017715,31598000
2022-04-18,127.21533203125,127.74939150370804,125.72623094260895,126.54127712444249,20808000
2022-04-19,129.53941345214844,129.86223307709335,126.54077748702284,127.2302793384276,26490000
2022-04-20,127.57750701904297,130.92438291590432,127.0394642131683,130.41921045240443,31696000
2022-04-21,124.3636703491211,129.62858119551973,124.07670859496463,128.78315046816914,36446000
2022-04-22,119.20337677001953,124.94905064704274,118.49544807010321,124.54850223814198,56884000
2022-04-25,122.62946319580078,122.83222701316505,118.08294849355369,118.67081380770706,46128000
2022-04-26,118.22144317626953,122.06750164191153,118.08294529869256,121.85278013963156,73054000
2022-04-27,113.88167572021484,116.81852401109776,112.3293044831992,114.05603906708046,91820000
2022-04-28,118.09439849853516,119.2173267053612,113.70281707255184,115.99451256530844,48884000
2022-04-29,113.69733428955078,117.49407188234726,113.40340165212348,116.31285280617493,42676000
2022-05-02,116.16190338134766,116.32381491236696,112.19328824054573,112.99538089148898,35534000
2022-05-03,116.91019439697266,118.01419405260391,115.6153886202329,116.00995439354028,24968000
2022-05-04,121.81939697265625,122.41075149733813,114.70020033153038,116.60878601827247,49916000
2022-05-05,116.08468627929688,120.60181207679797,114.59010423610528,119.76982898497513,45840000
2022-05-06,115.32842254638672,117.1468352199395,113.60367971093866,114.76845601380512,39710000
2022-05-09,112.10460662841797,114.66134000260531,111.59595252417654,112.84093574494464,40802000
2022-05-10,113.98180389404297,115.83010701093993,112.49270279278159,115.09028860402236,39900000
2022-05-11,113.19216918945312,115.94419389163525,112.82749385566564,112.82749385566564,37534000
2022-05-12,112.43641662597656,113.88217212093771,109.42782213244783,110.97521419689464,53836000
2022-05-13,115.63133239746094,117.44924346052596,113.19466975696596,114.11931168053762,35038000
2022-05-16,114.03162384033203,115.75039161219318,113.47813407934586,114.54027796596183,25990000
2022-05-17,116.05229949951172,116.47775912305292,114.45509269235413,116.41847239485114,23054000
2022-05-18,111.49532318115234,114.98318309579479,111.15256392652128,114.58462635332873,35126000
2022-05-19,109.98529815673828,112.60181255661593,109.60268248023327,111.02901521850386,34144000
2022-05-20,108.51461791992188,111.77829175550055,105.41436077242346,111.54662577563145,48962000
2022-05-23,111.0853042602539,111.74242226758814,108.3482247834865,109.19167142132176,37184000
2022-05-24,105.58724212646484,106.0739801788429,101.51649616200835,105.38995924003346,76780000
2022-05-25,105.4228286743164,106.11531800416684,103.48136514824121,104.6062849685526,40258000
2022-05-26,107.40316009521484,108.25705928544306,104.84492896237958,105.29529981848911,37948000
2022-05-27,111.91081237792969,111.91230993987348,108.74428986524356,109.08755082753675,37914000
2022-05-31,113.3510971069336,115.31697028183717,111.67367565423847,112.33926213439878,50012000
2022-06-01,113.48062133789062,116.6785318128768,112.84094193937695,114.44014803749835,36606000
2022-06-02,117.19764709472656,117.4736470011331,112.53854183575937,113.58823393580184,37992000
2022-06-03,114.12728118896484,115.9013523792528,113.1084753451537,115.64328520481222,26136000
2022-06-06,116.39855194091797,118.91592321574373,115.74442143076863,116.28296600259421,33542000
2022-06-07,116.72635650634766,117.26590451207755,114.6364365844124,115.06338617573641,31590000
2022-06-08,116.77069854736328,118.14222964489704,116.17884229636873,116.33975798951197,26108000
2022-06-09,114.42072296142578,117.87171395862369,114.36143623023075,115.90733071444147,25798000
2022-06-10,110.7599868774414,112.86983883225176,109.96735849781228,112.03885158121808,41452000
2022-06-13,106.00820922851562,108.39853844130481,105.73569857748709,106.40078329235227,47252000
2022-06-14,106.33004760742188,107.53468038115388,105.41785752048371,106.15020333697301,33706000
2022-06-15,109.36803436279297,111.0210386532561,107.28060028133893,108.1529339029106,39698000
2022-06-16,105.65050506591797,108.25605749325663,104.75823945144084,106.83371578678812,51684000
2022-06-17,106.75650787353516,108.3068874877949,104.666580220061,105.65051649299379,51376000
2022-06-21,111.14109802246094,112.08318606766287,108.20773160676856,108.53603973881337,47416000
2022-06-22,111.08480834960938,112.9370871645517,109.98379628304926,110.15717138024287,30774000
2022-06-23,111.83657836914062,112.33527408903892,110.10137542228378,111.82611824123934,28362000
2022-06-24,117.54887390136719,117.6525021464967,112.54451603583252,112.58686587104499,41164000
2022-06-27,115.41511535644531,118.15119144524698,114.76347065887317,117.84580283514029,36420000
2022-06-28,111.60293579101562,116.88578725320028,111.44401177315457,115.38422667001733,35792000
2022-06-29,111.29803466796875,112.75176440222242,110.47202664013756,111.14907666812196,24716000
2022-06-30,108.56942749023438,110.48747750871016,106.36442331108015,109.60268444233083,43170000
2022-07-01,108.3447494506836,108.85539528945286,106.34499484863044,107.5431508797106,35476000
2022-07-05,112.85389709472656,112.96748374812529,105.34959893859148,106.71365742557859,39342000
2022-07-06,114.15816497802734,115.17199159638265,111.07334704915517,112.89275555794994,37432000
2022-07-07,118.35395812988281,118.75899163325042,114.41873011949815,114.66433788700071,40936000
2022-07-08,118.92239379882812,119.25269361856358,116.47924699180955,116.82649130632498,38238000
2022-07-11,115.25868225097656,117.57179981633301,114.91393131202979,117.57179981633301,31196000
2022-07-12,113.60865783691406,116.55148863167602,113.27935385392607,115.79522746582323,29960000
2022-07-13,110.9512939453125,113.78352568085529,110.79984254030295,111.29753482991673,43722000
2022-07-14,109.96885681152344,110.69173833815985,107.98156166532056,109.81242620090937,37004000
2022-07-15,111.3737564086914,112.73183982540475,110.49943110489808,111.59595810959893,46770000
2022-07-18,108.63618469238281,113.26939050950665,107.97857255160505,112.23314605564603,43164600
2022-07-19,113.39891815185547,113.6081587238871,109.16426906580077,110.44961052414138,36530900
2022-07-20,113.48859405517578,114.98317604641558,112.07372492790968,112.76122747463076,35600400
2022-07-21,113.927001953125,114.13625012583103,110.70867292263873,113.86722110483029,32676200
2022-07-22,107.51026153564453,111.93421887304825,106.11531688254884,110.5990626663185,48901200
2022-07-25,107.1216812133789,109.47315761578021,105.91605258701986,108.01843197731796,34690900
2022-07-26,104.64067077636719,106.81279705248566,103.6941051595597,106.21496573651054,47991000
2022-07-27,112.65162658691406,113.49856248146169,107.61987167031889,108.86535668955095,59858500
2022-07-28,113.80744171142578,113.92700340954364,111.05740862715433,111.96412538101411,32816600
2022-07-29,115.89985656738281,116.28844729503248,112.65162942682441,112.67156144466348,37223400
2022-08-01,114.44512176513672,116.29840398003972,113.92699576858487,114.88353490039799,26034300
2022-08-02,114.71414947509766,115.92974407016645,113.30924632635427,113.58823375436927,20236000
2022-08-03,117.65349578857422,118.19154621587455,115.0628885326311,115.29205351350673,28499000
2022-08-04,117.76309967041016,118.35096493912133,116.4677922349789,117.0556651055272,21602900
2022-08-05,117.04570007324219,117.68338778780269,115.58100849072952,115.81018107651087,19159500
2022-08-08,116.8763198852539,119.71602427287345,116.45783113194356,117.96237919767223,19138300
2022-08-09,116.20873260498047,116.89624277473496,115.29205744653272,116.71689262618324,19086500
2022-08-10,119.26764678955078,120.48324142934477,117.9823128920244,118.35097160610655,30930400
2022-08-11,118.4107437133789,121.05117337671156,118.13175629569915,120.84193281345173,24293700
2022-08-12,121.24049377441406,121.24049377441406,119.02851116837523,119.82562461982901,19096300
2022-08-15,121.63905334472656,121.85825992909446,120.17436171448418,120.69248014875949,19494800
2022-08-16,121.26041412353516,121.98778069373306,120.20424529733806,121.08106398306423,19041200
2022-08-17,119.11819458007812,120.85190766091917,118.94880283395145,119.68613546527627,22847000
2022-08-18,119.73594665527344,120.38360038927006,118.29118706560489,118.99862164827164,17987700
2022-08-19,116.78663635253906,118.7196315015644,116.33826479410028,118.62995262877435,21809500
2022-08-22,113.82736206054688,115.21234076107284,113.43877135187194,114.7838936205034,21456600
2022-08-23,113.44873809814453,114.59458581659291,113.02029095478859,113.07011339544002,15870400
2022-08-24,113.27935791015625,114.36541721729988,112.46232002712793,113.09004175128858,17734600
2022-08-25,116.2286605834961,116.2984074387404,113.6978341760305,113.82736187810217,16956800
2022-08-26,109.94144439697266,114.70418525468516,109.79199228370881,114.30562854836217,37245700
2022-08-29,109.02477264404297,110.54924506087626,108.40701695200379,109.59271349740904,21191200
2022-08-30,108.54651641845703,110.10087934127526,107.41063465149946,109.77206946088293,27513300
2022-08-31,107.82910919189453,110.44960686158903,107.73943032009058,110.25033230488235,28627000
2022-09-01,109.34362030029297,110.05105488947993,106.97221952519425,107.8888946884925,28360900
2022-09-02,107.46044921875,110.34001006295394,106.87258392061226,110.19055033571702,24160700
2022-09-06,106.42420959472656,107.63980428235593,105.39793107702441,106.91244523276646,25068300
2022-09-07,109.0546646118164,109.58275664245654,106.51387974839608,106.67329787697939,23167000
2022-09-08,107.988525390625,109.20411992962872,106.77293845345821,107.64975712989907,24238300
2022-09-09,110.25033569335938,110.58910397053998,108.6262183591191,108.67604080074555,23197700
2022-09-12,110.45957946777344,111.21683651179683,109.53293828024826,110.58910717718582,22966800
2022-09-13,103.94319915771484,107.90882686849261,103.71402656562675,107.41063285266732,38172900
2022-09-14,104.62074279785156,104.89973022901853,103.28558649102759,104.1922956423202,26395100
2022-09-15,102.53829193115234,104.88976059916816,101.98030948624408,103.65424161729467,34188300
2022-09-16,102.42869567871094,102.75749796133897,100.57541327769782,101.70132904960548,42797200
2022-09-19,102.69770812988281,102.95677113152055,101.18320175489274,101.38247630886826,23036800
2022-09-20,100.77467346191406,102.00023394639166,100.156910215826,101.71128053782643,26517100
2022-09-21,98.92140197753906,102.50839734977633,98.91143596876736,101.30276875087134,31487300
2022-09-22,99.77828979492188,100.8743150315285,98.4331675680939,98.46305799062655,34298600
2022-09-23,98.38334655761719,99.30002927233596,97.11793717373003,99.27013124753239,31625400
2022-09-26,97.8154067993164,99.51922934382027,97.44674810952839,97.74565994434269,27072700
2022-09-27,97.14783477783203,99.63880490034055,96.52011304362141,99.0708640164821,30072800
2022-09-28,99.68862915039062,100.33627531251146,96.75924580063729,97.29729626907184,32466300
2022-09-29,97.06812286376953,98.28371751179849,95.61339721014333,98.28371751179849,31047200
2022-09-30,95.30451202392578,98.54277296628402,95.21483315256677,96.69945671946289,32941500
2022-10-03,98.2837142944336,98.93136803181929,96.17136894226655,96.41050754187312,27982000
2022-10-04,101.27287292480469,101.47214747858575,100.01742195084053,100.07721039844441,28850800
2022-10-05,101.06363677978516,101.56183078784841,98.44313903403386,99.46941747435021,22176900
2022-10-06,101.05366516113281,102.55821311047356,100.22666132921783,100.3163401986461,22324000
2022-10-07,98.32357025146484,100.16688657060563,97.94494554001106,99.48934241201019,27502800
2022-10-10,97.50653076171875,98.74204975920503,96.6596024779728,98.64241247908855,18225100
2022-10-11,96.82898712158203,98.89150999833014,95.96212681616952,97.0780841240967,26507100
2022-10-12,97.20761108398438,98.39331523945789,96.39057322606945,96.94855567667666,21876400
2022-10-13,98.70219421386719,99.41959480009298,94.03909800523675,94.80632103288717,34574500
2022-10-14,96.21122741699219,100.32631491761524,96.02191885725018,99.62883872338611,25410700
2022-10-17,99.60891723632812,100.56544887766599,98.47303543712455,98.5029258631292,28419200
2022-10-18,100.40602111816406,103.09627343207029,99.60891523399145,102.7574975398728,24060700
2022-10-19,99.2701416015625,100.65512042360851,98.56270697749738,99.64877393686338,23811100
2022-10-20,99.60891723632812,101.9504276960254,99.03101032744553,99.63880766233278,25323200
2022-10-21,100.76471710205078,100.94406724861382,97.36703792784301,97.49656563297961,32458700
2022-10-24,102.14970397949219,102.37887658575802,99.6188849121477,101.43231093786572,27176400
2022-10-25,104.10262298583984,104.44139126151721,102.34897795372457,102.5283281002118,40611400
2022-10-26,94.58711242675781,97.9549011045563,94.3479814370857,96.08169441542343,88114100
2022-10-27,91.88690185546875,95.08530639815777,91.46842072319252,94.17858967638885,60710900
2022-10-28,95.94219970703125,96.2012627108873,91.79722205268253,91.93671576202723,43697300
2022-10-31,94.16863250732422,95.68313893053819,93.6405480808209,95.07534163917173,31675000
2022-11-01,90.14322662353516,95.68314165822098,90.0435893405344,95.10523477424425,47161400
2022-11-02,86.65586853027344,90.8506612410477,86.56618965426108,90.61153024141045,57038300
2022-11-03,83.12865447998047,86.2074898746506,83.03897560342638,86.00821530738868,61288000
2022-11-04,86.26727294921875,86.32705379530367,83.40763671604424,85.09153483124786,51124900
2022-11-07,88.17037963867188,88.57890240298568,86.53630378509231,86.96475096632584,34078900
2022-11-08,88.57889556884766,89.99376471795951,87.27362210709543,88.57889556884766,30429000
2022-11-09,87.00460052490234,89.11694583780549,86.96474409237543,88.1305162368981,31769100
2022-11-10,93.60069274902344,94.04906431593591,91.27910684498599,91.9167945677153,51620100
2022-11-11,96.061767578125,96.57988597632273,93.58075606617763,94.34797905804209,33090500
2022-11-14,95.35433197021484,96.4403988820202,94.1686353770502,94.74653466032616,30179500
2022-11-15,98.08443450927734,99.77829102289418,96.36067997092304,97.90508437003723,41640800
2022-11-16,98.49295806884766,99.28010554733504,97.28732943020373,97.54639245394533,29105200
2022-11-17,98.00472259521484,98.92139771493929,96.44039376631052,96.61974390728591,26052600
2022-11-18,97.07808685302734,98.54277848528112,96.02191796526337,98.41324317515632,28342300
2022-11-21,95.25469970703125,98.04458939459397,95.01556869438919,96.93859800859744,21647400
2022-11-22,96.69945526123047,96.86883939122015,93.71029135951498,95.60342241579859,23438500
2022-11-23,98.10436248779297,98.40328193133108,96.73930817833025,96.73930817833025,18868100
2022-11-25,97.10797882080078,98.28371702847541,97.04819797015486,97.8851602865482,9701400
2022-11-28,95.70307159423828,97.2275440363187,95.26465843636622,96.68949359761316,26237500
2022-11-29,94.84617614746094,95.77281729148433,93.77007528307819,95.3842265796523,20061700
2022-11-30,100.62522888183594,100.67505132598242,94.07895957765118,94.47751632530994,43647500
2022-12-01,100.62522888183594,101.88067997631784,99.88790383986174,100.65511930758876,28687100
2022-12-02,100.07720947265625,100.40601172316964,98.54277109685852,98.69223081173017,21480700
2022-12-05,99.12068176269531,101.01381288462309,98.64241217702863,99.04096889811133,24405100
2022-12-06,96.62971496582031,99.4195969023342,96.07173249704759,98.94133490262892,24910700
2022-12-07,94.59707641601562,96.5300639108475,94.37786984606305,96.06176794993793,31045400
2022-12-08,93.37152099609375,95.23476934121265,93.1124579808419,95.03548717492762,32213300
2022-12-09,92.49470520019531,93.91954042646346,92.41499233115599,93.4313048049758,28225400
2022-12-12,92.97296142578125,93.2220584246516,91.27910487419773,92.37513014885984,29420000
2022-12-13,95.28458404541016,99.17049886129242,94.68675275108303,97.40689540275183,40593700
2022-12-14,94.72660827636719,96.52010974399589,93.26191667810996,94.8561359816481,28733600
2022-12-15,90.53181457519531,93.30177200768405,89.6848862928774,92.79361199755841,40107000
2022-12-16,89.9339828491211,91.00011770315805,89.19665025710515,90.43217684823813,58011800
2022-12-19,88.12055206298828,90.23288963580973,87.89137949141632,89.93397781417634,29493000
2022-12-20,88.6984634399414,88.85788918144947,87.12417605265708,87.79175424108709,23453800
2022-12-21,89.25643920898438,89.89412692329897,88.00098819562373,88.75824520706126,24745600
2022-12-22,87.44300842285156,88.22018980580087,86.00820734550712,87.84156512231799,27658300
2022-12-23,88.90770721435547,89.22655107971215,86.7555054218198,86.79536185521906,23003000
2022-12-27,87.07434844970703,88.61875292126555,86.69572373881171,88.47925920662847,20097300
2022-12-28,85.70929718017578,87.72200530910052,85.62959191314083,86.66583640297101,19523200
2022-12-29,88.13052368164062,88.52908043874025,86.29717324155534,86.30713925098824,23333500
2022-12-30,87.91131591796875,87.9810627733662,86.25730820163317,86.66583092741621,23986300
